date,id,kind,entry_number,name,country,biko,image_url,rank,point
2020-07-08,00002786,LOCAL,212,やえせのシーちゃん,沖縄県,沖縄県 八重瀬町役場 観光商工課,https://www.yurugp.jp/img/uploads/character/200/00002786.jpg,86,211
2020-07-08,00000684,LOCAL,213,ハッピーこまちゃん,埼玉県,八潮市役所,https://www.yurugp.jp/img/uploads/character/200/00000684.jpg,96,194
2020-07-08,00002687,LOCAL,214,紀の川ぷるぷる娘,和歌山県,紀の川市観光協会,https://www.yurugp.jp/img/uploads/character/200/00002687.jpg,124,144
2020-07-08,00004170,COMPANY,215,エネルン＆あた丸,東京都,日東エネルギー株式会社,https://www.yurugp.jp/img/uploads/character/200/00004170.jpg,202,38
2020-07-08,00003176,LOCAL,216,とみぱん,岐阜県,富加町,https://www.yurugp.jp/img/uploads/character/200/00003176.jpg,186,80
2020-07-08,00001527,LOCAL,217,とっくりん,徳島県,とっくりん応援隊,https://www.yurugp.jp/img/uploads/character/200/00001527.jpg,152,109
2020-07-08,00003580,COMPANY,218,あゆたん,岡山県,金光薬品株式会社,https://www.yurugp.jp/img/uploads/character/200/00003580.jpg,214,31
2020-07-08,00004171,LOCAL,219,梅丸,神奈川県,小田原市,https://www.yurugp.jp/img/uploads/character/200/00004171.jpg,41,594
2020-07-08,00001325,LOCAL,220,きんちゃん,愛知県,弥冨市役所　市民生活部　商工観光課,https://www.yurugp.jp/img/uploads/character/200/00001325.jpg,295,25
2020-07-08,00004172,COMPANY,221,いずきゅん,静岡県,伊豆急行株式会社,https://www.yurugp.jp/img/uploads/character/200/00004172.jpg,85,285
2020-07-08,00001897,COMPANY,222,イタメくん,東京都,株式会社ニチレイフーズ,https://www.yurugp.jp/img/uploads/character/200/00001897.jpg,17,2060
2020-07-08,00003357,COMPANY,223,太田胃にゃん,東京都,株式会社　太田胃散,https://www.yurugp.jp/img/uploads/character/200/00003357.jpg,26,1071
2020-07-08,00003015,LOCAL,224,はくちゃん,愛知県,名古屋☆中川区ブランド野菜製品開発研究会,https://www.yurugp.jp/img/uploads/character/200/00003015.jpg,381,4
2020-07-08,00003514,LOCAL,225,リッチ＆フォール,大阪府,和泉市立富秋中学校,https://www.yurugp.jp/img/uploads/character/200/00003514.jpg,216,60
2020-07-08,00004173,COMPANY,226,産太くん,熊本県,九州産交バス株式会社,https://www.yurugp.jp/img/uploads/character/200/00004173.jpg,84,291
2020-07-08,00003778,COMPANY,227,おちゅん,群馬県,舌切雀のお宿ホテル磯部ガーデン,https://www.yurugp.jp/img/uploads/character/200/00003778.jpg,110,186
2020-07-08,00002267,LOCAL,228,常のモロ,宮城県,大郷町,https://www.yurugp.jp/img/uploads/character/200/00002267.jpg,145,121
2020-07-08,00000592,LOCAL,229,オリーブしまちゃん,香川県,株式会社パオ・フィール,https://www.yurugp.jp/img/uploads/character/200/00000592.jpg,158,107
2020-07-08,00001748,LOCAL,230,キャベッチくん,北海道,南幌町観光協会,https://www.yurugp.jp/img/uploads/character/200/00001748.jpg,295,25
2020-07-08,00001563,LOCAL,231,しず小町,秋田県,湯沢市ジオパーク推進協議会,https://www.yurugp.jp/img/uploads/character/200/00001563.jpg,224,54
2020-07-08,00002661,COMPANY,232,ネッツおかパンダ＆メカニカルDOG,岡山県,ネッツトヨタ岡山株式会社,https://www.yurugp.jp/img/uploads/character/200/00002661.jpg,178,64
2020-07-08,00004174,LOCAL,233,パンプキンダー,北海道,わっさむハロウィーンプロジェクト,https://www.yurugp.jp/img/uploads/character/200/00004174.jpg,364,8
2020-07-08,00004175,LOCAL,234,かぼにゃ,北海道,わっさむハロウィーンプロジェクト,https://www.yurugp.jp/img/uploads/character/200/00004175.jpg,368,7
2020-07-08,00001654,LOCAL,235,くにみももたん,福島県,国見町,https://www.yurugp.jp/img/uploads/character/200/00001654.jpg,298,24
2020-07-08,00004095,LOCAL,236,おなぎさん,香川県,観音寺市立粟井小学校,https://www.yurugp.jp/img/uploads/character/200/00004095.jpg,150,110
2020-07-08,00001574,COMPANY,237,たたミンくん,京都府,西脇畳敷物店,https://www.yurugp.jp/img/uploads/character/200/00001574.jpg,227,22
2020-07-08,00002024,COMPANY,238,かばきち,京都府,株式会社西山ケミックス,https://www.yurugp.jp/img/uploads/character/200/00002024.jpg,167,74
2020-07-08,00003499,COMPANY,239,トンボ学君,岡山県,株式会社トンボ,https://www.yurugp.jp/img/uploads/character/200/00003499.jpg,270,3
2020-07-08,00003502,COMPANY,240,トンボ衣乃ちゃん,岡山県,株式会社トンボ,https://www.yurugp.jp/img/uploads/character/200/00003502.jpg,260,5
2020-07-08,00002547,COMPANY,241,しずぽん,静岡県,自衛隊静岡地方協力本部,https://www.yurugp.jp/img/uploads/character/200/00002547.jpg,104,209
2020-07-08,00000900,LOCAL,242,ヤシロウ,長野県,千曲商工会議所,https://www.yurugp.jp/img/uploads/character/200/00000900.jpg,388,1
2020-07-08,00001685,LOCAL,243,こにゃん,滋賀県,一般社団法人湖南市観光協会,https://www.yurugp.jp/img/uploads/character/200/00001685.jpg,376,5
2020-07-08,00001269,LOCAL,244,別海りょウシくん,北海道,別海町観光協会,https://www.yurugp.jp/img/uploads/character/200/00001269.jpg,97,188
2020-07-08,00003782,COMPANY,245,底地くん,東京都,株式会社サンセイランディック,https://www.yurugp.jp/img/uploads/character/200/00003782.jpg,42,652
2020-07-08,00000795,COMPANY,246,もくじぃ,埼玉県,和信ペイント株式会社,https://www.yurugp.jp/img/uploads/character/200/00000795.jpg,283,1
2020-07-08,00004176,LOCAL,247,そばっち,岩手県,いわて観光キャンペーン推進協議会,https://www.yurugp.jp/img/uploads/character/200/00004176.jpg,53,407
2020-07-08,00003022,LOCAL,248,すみっこ,岩手県,住田町観光協会,https://www.yurugp.jp/img/uploads/character/200/00003022.jpg,269,32
2020-07-08,00003551,LOCAL,249,コメナルド画伯,福島県,JA会津よつば,https://www.yurugp.jp/img/uploads/character/200/00003551.jpg,213,64
2020-07-08,00002804,COMPANY,250,コジ坊,栃木県,株式会社コジマ,https://www.yurugp.jp/img/uploads/character/200/00002804.jpg,18,1533
2020-07-08,00000435,LOCAL,251,おづみん,大阪府,泉大津市,https://www.yurugp.jp/img/uploads/character/200/00000435.jpg,23,1176
2020-07-08,00003563,COMPANY,252,ミラクル＆キューキュー,海外,世界宗教博物館,https://www.yurugp.jp/img/uploads/character/200/00003563.jpg,266,4
2020-07-08,00002314,LOCAL,253,ごうらん,神奈川県,箱根強羅観光協会,https://www.yurugp.jp/img/uploads/character/200/00002314.jpg,170,99
2020-07-08,00000521,LOCAL,254,キーコ,北海道,木古内町役場,https://www.yurugp.jp/img/uploads/character/200/00000521.jpg,143,123
2020-07-08,00002675,LOCAL,255,こまき山,愛知県,小牧市役所　シティプロモーション課,https://www.yurugp.jp/img/uploads/character/200/00002675.jpg,183,82
2020-07-08,00004099,LOCAL,256,しじみーる,青森県,東北町観光協会,https://www.yurugp.jp/img/uploads/character/200/00004099.jpg,320,17
2020-07-08,00001878,LOCAL,257,つがーるちゃん,青森県,つがるブランド推進会議,https://www.yurugp.jp/img/uploads/character/200/00001878.jpg,39,601
2020-07-08,00004177,COMPANY,258,トウチ ＆ さくら,東京都,自衛隊東京地方協力本部,https://www.yurugp.jp/img/uploads/character/200/00004177.jpg,36,837
2020-07-08,00003548,LOCAL,260,みやさん,長野県,長野県宮田村,https://www.yurugp.jp/img/uploads/character/200/00003548.jpg,55,380
2020-07-08,00001299,LOCAL,261,笹太郎,岡山県,岡山県立岡山芳泉高等学校,https://www.yurugp.jp/img/uploads/character/200/00001299.jpg,227,53
2020-07-08,00003749,LOCAL,262,はちかづきちゃん・ねや丸くん,大阪府,寝屋川市,https://www.yurugp.jp/img/uploads/character/200/00003749.jpg,78,232
2020-07-08,00003804,COMPANY,263,さっちゃん,長崎県,島原鉄道株式会社,https://www.yurugp.jp/img/uploads/character/200/00003804.jpg,186,56
2020-07-08,00002643,COMPANY,264,やるぞう君,神奈川県,朝日建設株式会社,https://www.yurugp.jp/img/uploads/character/200/00002643.jpg,206,35
2020-07-08,00002676,COMPANY,265,九ちゃん ,神奈川県,川崎市公営事業部　川崎競輪場,https://www.yurugp.jp/img/uploads/character/200/00002676.jpg,164,77
2020-07-08,00000445,LOCAL,266,うながっぱ,岐阜県,岐阜県多治見市,https://www.yurugp.jp/img/uploads/character/200/00000445.jpg,148,118
2020-07-08,00000721,LOCAL,267,やぶさめくん,福島県,古殿町,https://www.yurugp.jp/img/uploads/character/200/00000721.jpg,274,30
2020-07-08,00001987,LOCAL,268,めばえちゃん,福島県,国立大学法人福島大学,https://www.yurugp.jp/img/uploads/character/200/00001987.jpg,88,207
2020-07-08,00002008,LOCAL,269,くらりん,宮城県,村田町観光物産協会,https://www.yurugp.jp/img/uploads/character/200/00002008.jpg,102,172
2020-07-08,00000836,COMPANY,270,テクノくん,大阪府,大阪科学技術館,https://www.yurugp.jp/img/uploads/character/200/00000836.jpg,44,636
2020-07-08,00003900,LOCAL,271,なららちゃん,長野県,塩尻市立楢川中学校,https://www.yurugp.jp/img/uploads/character/200/00003900.jpg,255,36
2020-07-08,00004178,COMPANY,272,ひょうたん,東京都,株式会社ブリコルール,https://www.yurugp.jp/img/uploads/character/200/00004178.jpg,155,91
2020-07-08,00001247,COMPANY,273,ハピちゃん,富山県,三協立山株式会社　三協アルミ社,https://www.yurugp.jp/img/uploads/character/200/00001247.jpg,73,333
2020-07-08,00001763,LOCAL,274,きらっと君,千葉県,習志野市市民祭事務局,https://www.yurugp.jp/img/uploads/character/200/00001763.jpg,384,3
2020-07-08,00004103,COMPANY,275,スキップくん,岩手県,遠野すずらん振興協同組合,https://www.yurugp.jp/img/uploads/character/200/00004103.jpg,116,169
2020-07-08,00003930,LOCAL,276,ふくくん　かこちゃん,兵庫県,社会福祉法人 加古川市社会福祉協議会,https://www.yurugp.jp/img/uploads/character/200/00003930.jpg,247,41
2020-07-08,00003756,COMPANY,277,アモンちゃん,福岡県,（株）amon,https://www.yurugp.jp/img/uploads/character/200/00003756.jpg,184,59
2020-07-08,00004004,COMPANY,279,土山たぬき,滋賀県,土山ハイウェイサービス株式会社,https://www.yurugp.jp/img/uploads/character/200/00004004.jpg,96,233
2020-07-08,00001430,LOCAL,280,マップー,埼玉県,埼玉県北葛飾郡松伏町,https://www.yurugp.jp/img/uploads/character/200/00001430.jpg,304,22
2020-07-08,00003454,LOCAL,281,さかろん,埼玉県,坂戸市　広報広聴課,https://www.yurugp.jp/img/uploads/character/200/00003454.jpg,81,226
2020-07-08,00000441,LOCAL,282,コダイくん・ロマンちゃん,大阪府,和泉市市長公室いずみアピール課,https://www.yurugp.jp/img/uploads/character/200/00000441.jpg,388,1
2020-07-08,00000691,LOCAL,283,まなりくん,大阪府,藤井寺市,https://www.yurugp.jp/img/uploads/character/200/00000691.jpg,301,23
2020-07-08,00000664,LOCAL,284,めぐるん,長野県,長野県生活排水広報委員会（長野県環境部生活排水課）,https://www.yurugp.jp/img/uploads/character/200/00000664.jpg,218,59
2020-07-08,00002509,LOCAL,285,よこぴー,千葉県,千葉県横芝光町,https://www.yurugp.jp/img/uploads/character/200/00002509.jpg,206,68
2020-07-08,00003841,COMPANY,286,エルちゃん,京都府,株式会社　エルハウジング,https://www.yurugp.jp/img/uploads/character/200/00003841.jpg,75,317
2020-07-08,00002073,LOCAL,287,小松姫,群馬県,沼田商工会議所,https://www.yurugp.jp/img/uploads/character/200/00002073.jpg,216,60
2020-07-08,00003201,LOCAL,288,てんぐちゃん,群馬県,沼田商工会議所,https://www.yurugp.jp/img/uploads/character/200/00003201.jpg,110,167
2020-07-08,00000368,LOCAL,289,たかたのゆめちゃん,岩手県,陸前高田市（AidTAKATA）,https://www.yurugp.jp/img/uploads/character/200/00000368.jpg,1,16431
2020-07-08,00000416,LOCAL,290,ミックンとはっさく,長崎県,長与町役場,https://www.yurugp.jp/img/uploads/character/200/00000416.jpg,220,58
2020-07-08,00002695,LOCAL,291,宗田ぶっしー君,高知県,土佐清水市,https://www.yurugp.jp/img/uploads/character/200/00002695.jpg,163,104
2020-07-08,00001505,COMPANY,292,なやまっち,京都府,納屋町商店街振興組合,https://www.yurugp.jp/img/uploads/character/200/00001505.jpg,270,3
2020-07-08,00004179,COMPANY,293,にゃんこバレリーナ,神奈川県,NBバレエスタジオ,https://www.yurugp.jp/img/uploads/character/200/00004179.jpg,140,113
2020-07-08,00000580,LOCAL,294,こうめちゃん,群馬県,安中市,https://www.yurugp.jp/img/uploads/character/200/00000580.jpg,215,63
2020-07-08,00001759,LOCAL,295,ベリー＆ゴー,長野県,喬木村,https://www.yurugp.jp/img/uploads/character/200/00001759.jpg,344,12
2020-07-08,00001665,LOCAL,296,こもろん,長野県,長野県小諸市,https://www.yurugp.jp/img/uploads/character/200/00001665.jpg,234,48
2020-07-08,00003747,COMPANY,297,せんぼくん,大阪府,泉北高速鉄道株式会社,https://www.yurugp.jp/img/uploads/character/200/00003747.jpg,106,196
2020-07-08,00004107,COMPANY,298,はとっぴぃ,神奈川県,公益社団法人　神奈川県宅地建物取引業協会,https://www.yurugp.jp/img/uploads/character/200/00004107.jpg,206,35
2020-07-08,00004016,LOCAL,299,キャロミ,広島県,広島工業大学女子学生キャリアデザインセンター,https://www.yurugp.jp/img/uploads/character/200/00004016.jpg,74,252
2020-07-08,00004180,LOCAL,300,みそたろう,愛知県,武豊町役場,https://www.yurugp.jp/img/uploads/character/200/00004180.jpg,129,136
2020-07-08,00004040,LOCAL,301,ダイコン爺さん,千葉県,ダイコン爺さんプロジェクト,https://www.yurugp.jp/img/uploads/character/200/00004040.jpg,49,462
2020-07-08,00004181,COMPANY,302,あなとくちゃん,福岡県,（株）西日本新聞社,https://www.yurugp.jp/img/uploads/character/200/00004181.jpg,118,168
2020-07-08,00000522,LOCAL,303,ふわっぴー,埼玉県,埼玉県富士見市,https://www.yurugp.jp/img/uploads/character/200/00000522.jpg,213,64
2020-07-08,00003939,LOCAL,304,なた豆マン,鹿児島県,株式会社YOSHIRO,https://www.yurugp.jp/img/uploads/character/200/00003939.jpg,381,4
2020-07-08,00002748,COMPANY,305,MiSOメン,愛知県,おもいでファーム,https://www.yurugp.jp/img/uploads/character/200/00002748.jpg,249,10
2020-07-08,00001593,LOCAL,306,ヨッチー（横浜市立大学）,神奈川県,公立大学法人横浜市立大学,https://www.yurugp.jp/img/uploads/character/200/00001593.jpg,100,180
2020-07-08,00004035,LOCAL,307,チパンダくん,千葉県,千葉県農業協同組合中央会,https://www.yurugp.jp/img/uploads/character/200/00004035.jpg,195,73
2020-07-08,00003483,LOCAL,308,あミ～ご,長崎県,新上五島町,https://www.yurugp.jp/img/uploads/character/200/00003483.jpg,167,100
2020-07-08,00000062,LOCAL,309,市川三郷レンジャー（にんにん・どんどん・ぽんぽん）,山梨県,市川三郷町,https://www.yurugp.jp/img/uploads/character/200/00000062.jpg,260,35
2020-07-08,00003462,COMPANY,310,オメガオーファミリー,京都府,株式会社第一物産,https://www.yurugp.jp/img/uploads/character/200/00003462.jpg,12,3195
2020-07-08,00001630,LOCAL,311,ひまわり大使ナカマロちゃん,茨城県,那珂市,https://www.yurugp.jp/img/uploads/character/200/00001630.jpg,203,69
2020-07-08,00003146,COMPANY,312,バッカちゃん,新潟県,株式会社　川内自動車,https://www.yurugp.jp/img/uploads/character/200/00003146.jpg,244,14
2020-07-08,00003362,COMPANY,313,いえらぶ君,東京都,株式会社いえらぶGROUP,https://www.yurugp.jp/img/uploads/character/200/00003362.jpg,247,12
2020-07-08,00002783,COMPANY,314,にゆ&とんくん,東京都,太平商事株式会社　ニュー太平,https://www.yurugp.jp/img/uploads/character/200/00002783.jpg,76,315
2020-07-08,00002154,LOCAL,315,くすっぴー,福岡県,福岡県みやま市役所,https://www.yurugp.jp/img/uploads/character/200/00002154.jpg,274,30
2020-07-08,00002223,LOCAL,316,のまっキー,愛知県,愛知県美浜町観光協会,https://www.yurugp.jp/img/uploads/character/200/00002223.jpg,356,10
2020-07-08,00004008,COMPANY,317,ホービス,山口県,株式会社東武住販,https://www.yurugp.jp/img/uploads/character/200/00004008.jpg,136,123
2020-07-08,00003994,COMPANY,318,ウルフェン,大阪府,Life☆Produce,https://www.yurugp.jp/img/uploads/character/200/00003994.jpg,225,24
2020-07-08,00003700,COMPANY,319,イシノマキマン,宮城県,ビヨンド,https://www.yurugp.jp/img/uploads/character/200/00003700.jpg,132,136
2020-07-08,00000792,LOCAL,320,たけちゃま,広島県,祇園町商工会,https://www.yurugp.jp/img/uploads/character/200/00000792.jpg,376,5
2020-07-08,00001437,LOCAL,321,つるりん,青森県,鶴田町,https://www.yurugp.jp/img/uploads/character/200/00001437.jpg,249,40
2020-07-08,00001963,COMPANY,322,やがぴぃ,栃木県,野岩鉄道株式会社,https://www.yurugp.jp/img/uploads/character/200/00001963.jpg,165,75
2020-07-08,00004100,COMPANY,323,トラッ君,兵庫県,(一社)兵庫県トラック協会,https://www.yurugp.jp/img/uploads/character/200/00004100.jpg,249,10
2020-07-08,00004183,COMPANY,324,サンタスさん,滋賀県,株式会社ベスト・ワン,https://www.yurugp.jp/img/uploads/character/200/00004183.jpg,48,512
2020-07-08,00002262,LOCAL,325,サシバのサッちゃん,栃木県,市貝町,https://www.yurugp.jp/img/uploads/character/200/00002262.jpg,152,109
2020-07-08,00004184,LOCAL,326,向日市いいとこPR隊 たけ のこ りん,京都府,向日市役所,https://www.yurugp.jp/img/uploads/character/200/00004184.jpg,94,196
2020-07-08,00002171,COMPANY,327,みらっこ,大分県,大分みらい信用金庫,https://www.yurugp.jp/img/uploads/character/200/00002171.jpg,161,85
2020-07-08,00003922,COMPANY,328,自動車リサイクル博士,東京都,公益財団法人自動車リサイクル促進センター,https://www.yurugp.jp/img/uploads/character/200/00003922.jpg,61,374
2020-07-08,00004185,COMPANY,329,ひがポン・しのぴょん,岩手県,東野建設工業株式会社,https://www.yurugp.jp/img/uploads/character/200/00004185.jpg,254,9
2020-07-08,00002541,COMPANY,331,巻き巻き忍者　巻之助くん,広島県,株式会社あじかん,https://www.yurugp.jp/img/uploads/character/200/00002541.jpg,23,1327
2020-07-08,00002039,LOCAL,332,もとまる,岐阜県,本巣市役所,https://www.yurugp.jp/img/uploads/character/200/00002039.jpg,156,108
2020-07-08,00002774,LOCAL,333,トロンボーイ,宮崎県,一般社団法人　川南町観光協会,https://www.yurugp.jp/img/uploads/character/200/00002774.jpg,181,88
2020-07-08,00001217,LOCAL,334,モモちん,北海道,北海道　遠別町,https://www.yurugp.jp/img/uploads/character/200/00001217.jpg,329,15
2020-07-08,00003096,COMPANY,335,でかさんくん,奈良県,株式会社まごころ福祉,https://www.yurugp.jp/img/uploads/character/200/00003096.jpg,275,2
2020-07-08,00002674,COMPANY,336,ミツバチみっちゃん,京都府,株式会社GSクラフト,https://www.yurugp.jp/img/uploads/character/200/00002674.jpg,175,67
2020-07-08,00001379,COMPANY,337,地球犬,京都府,大学共同利用機関法人 人間文化研究機構 総合地球環境学研究所（地球研）,https://www.yurugp.jp/img/uploads/character/200/00001379.jpg,198,43
2020-07-08,00000254,LOCAL,338,ぽぉ,長野県,いいだ人形劇フェスタ実行委員会,https://www.yurugp.jp/img/uploads/character/200/00000254.jpg,209,66
2020-07-08,00000381,LOCAL,339,幸手市マスコットキャラクター「さっちゃん」,埼玉県,幸手市,https://www.yurugp.jp/img/uploads/character/200/00000381.jpg,255,36
2020-07-08,00001123,LOCAL,340,のぎのん,栃木県,栃木県野木町,https://www.yurugp.jp/img/uploads/character/200/00001123.jpg,280,29
2020-07-08,00004186,COMPANY,341,ボル姉さん,東京都,株式会社 太田プロダクション,https://www.yurugp.jp/img/uploads/character/200/00004186.jpg,94,246
2020-07-08,00003111,LOCAL,342,おりひめちゃん・ひこぼしくん,大阪府,おりひめちゃん（交野市）・ひこぼしくん（枚方市）,https://www.yurugp.jp/img/uploads/character/200/00003111.jpg,99,187
2020-07-08,00000251,LOCAL,343,でんえんまる,群馬県,邑楽館林農業協同組合,https://www.yurugp.jp/img/uploads/character/200/00000251.jpg,340,13
2020-07-08,00004187,COMPANY,344,もってきー,静岡県,もってきーな（浜松鑑定団内アミューズパーク）,https://www.yurugp.jp/img/uploads/character/200/00004187.jpg,275,2
2020-07-08,00003867,COMPANY,345,ほめと＆みかうぇる,神奈川県,Homehome Home(ほめほめほーむ),https://www.yurugp.jp/img/uploads/character/200/00003867.jpg,227,22
2020-07-08,00002925,LOCAL,346,ふっくらたまこ,千葉県,千葉県　多古町,https://www.yurugp.jp/img/uploads/character/200/00002925.jpg,16,2291
2020-07-08,00001981,LOCAL,347,地空人くん,愛知県,豊山町,https://www.yurugp.jp/img/uploads/character/200/00001981.jpg,371,6
2020-07-08,00000739,COMPANY,348,ザビエコくん,大阪府,公益社団法人　堺観光コンベンション協会,https://www.yurugp.jp/img/uploads/character/200/00000739.jpg,266,4
2020-07-08,00002493,LOCAL,349,ここちゃん,愛知県,武豊町社会福祉協議会,https://www.yurugp.jp/img/uploads/character/200/00002493.jpg,265,34
2020-07-08,00001704,COMPANY,350,SUN☆チャゴ,大阪府,大東サンメイツ専門店組合,https://www.yurugp.jp/img/uploads/character/200/00001704.jpg,275,2
2020-07-08,00003568,COMPANY,351,アドカッパ,大阪府,株式会社日成アドバンス,https://www.yurugp.jp/img/uploads/character/200/00003568.jpg,257,6
2020-07-08,00000641,LOCAL,352,つっちー・のこりん,岐阜県,東白川村役場,https://www.yurugp.jp/img/uploads/character/200/00000641.jpg,371,6
2020-07-08,00003888,COMPANY,353,あらびき星人ソップリン,東京都,プリマハム株式会社,https://www.yurugp.jp/img/uploads/character/200/00003888.jpg,2,14056
2020-07-08,00002378,LOCAL,354,つたはーん,徳島県,阿波池田商工会議所,https://www.yurugp.jp/img/uploads/character/200/00002378.jpg,220,58
2020-07-08,00003143,LOCAL,355,とつかわこめぞー,北海道,新十津川町観光協会,https://www.yurugp.jp/img/uploads/character/200/00003143.jpg,197,72
2020-07-08,00001583,LOCAL,356,あわ神,兵庫県,兵庫県淡路市,https://www.yurugp.jp/img/uploads/character/200/00001583.jpg,66,272
2020-07-08,00003826,COMPANY,357,東亜坊や,東京都,東亜建設工業株式会社,https://www.yurugp.jp/img/uploads/character/200/00003826.jpg,34,846
2020-07-08,00003630,LOCAL,358,おうてもん,大阪府,追手門学院大学,https://www.yurugp.jp/img/uploads/character/200/00003630.jpg,352,11
2020-07-08,00003199,COMPANY,359,しきっしー,福岡県,株式会社フェイスロック,https://www.yurugp.jp/img/uploads/character/200/00003199.jpg,122,160
2020-07-08,00004188,COMPANY,360,シックー,東京都,瑞穂町映像企画部,https://www.yurugp.jp/img/uploads/character/200/00004188.jpg,202,38
2020-07-08,00003753,COMPANY,361,アンスイムク太郎,愛知県,安水建設,https://www.yurugp.jp/img/uploads/character/200/00003753.jpg,147,104
2020-07-08,00002135,LOCAL,362,郡上良良ちゃん,岐阜県,郡上市,https://www.yurugp.jp/img/uploads/character/200/00002135.jpg,274,30
2020-07-08,00004134,LOCAL,363,モスぴー,神奈川県,ＪＡセレサ川崎直営大型農産物直売所「セレサモス」,https://www.yurugp.jp/img/uploads/character/200/00004134.jpg,285,28
2020-07-08,00003879,COMPANY,364,まもるくん,大阪府,自衛隊大阪地方協力本部,https://www.yurugp.jp/img/uploads/character/200/00003879.jpg,101,217
2020-07-08,00000308,COMPANY,365,メガ佐藤,大阪府,本氣メディア株式会社,https://www.yurugp.jp/img/uploads/character/200/00000308.jpg,286,0
2020-07-08,00000714,LOCAL,366,さとまる,新潟県,中郷商工会,https://www.yurugp.jp/img/uploads/character/200/00000714.jpg,376,5
2020-07-08,00002604,COMPANY,367,ビバ助,神奈川県,株式会社ビーバートザン,https://www.yurugp.jp/img/uploads/character/200/00002604.jpg,260,5
2020-07-08,00004189,COMPANY,368,オイッスさん,岩手県,びはん株式会社,https://www.yurugp.jp/img/uploads/character/200/00004189.jpg,217,30
2020-07-08,00004068,COMPANY,369,プイモ　ライオンプイモ,東京都,株式会社zizi,https://www.yurugp.jp/img/uploads/character/200/00004068.jpg,151,97
2020-07-08,00004190,COMPANY,370,明ちゃん　敏ちゃん,大阪府,大阪市消防局北消防署,https://www.yurugp.jp/img/uploads/character/200/00004190.jpg,240,16
2020-07-08,00004191,COMPANY,371,ノブルン,茨城県,株式会社ノーブルホーム,https://www.yurugp.jp/img/uploads/character/200/00004191.jpg,72,334
2020-07-08,00003101,COMPANY,372,うちっちー,静岡県,伊豆･三津シーパラダイス,https://www.yurugp.jp/img/uploads/character/200/00003101.jpg,90,266
2020-07-08,00003604,LOCAL,373,松茂係長,徳島県,松茂町,https://www.yurugp.jp/img/uploads/character/200/00003604.jpg,47,505
2020-07-08,00002012,LOCAL,374,エコロル,岩手県,岩手県環境生活部資源循環推進課,https://www.yurugp.jp/img/uploads/character/200/00002012.jpg,320,17
2020-07-08,00000582,LOCAL,375,ぼっちくん,千葉県,八街駅南口商店街振興組合,https://www.yurugp.jp/img/uploads/character/200/00000582.jpg,301,23
2020-07-08,00001993,LOCAL,376,カニンジャ「ちょき丸」,愛知県,蟹江町観光協会,https://www.yurugp.jp/img/uploads/character/200/00001993.jpg,362,9
2020-07-08,00004127,COMPANY,377,カロラッキー,茨城県,トヨタカローラ新茨城株式会社,https://www.yurugp.jp/img/uploads/character/200/00004127.jpg,260,5
2020-07-08,00001244,LOCAL,378,松崎町マスコットキャラクター「まっちー」,静岡県,静岡県松崎町,https://www.yurugp.jp/img/uploads/character/200/00001244.jpg,344,12
2020-07-08,00004192,COMPANY,379,メグたん,東京都,ＮＴＴレゾナント株式会社,https://www.yurugp.jp/img/uploads/character/200/00004192.jpg,59,389
2020-07-08,00002728,LOCAL,380,おたねくん,福島県,会津人参栽培研究会,https://www.yurugp.jp/img/uploads/character/200/00002728.jpg,90,199
2020-07-08,00003890,COMPANY,381,ハッピーちゃん,京都府,株式会社大嶋カーサービス,https://www.yurugp.jp/img/uploads/character/200/00003890.jpg,238,18
2020-07-08,00004129,COMPANY,382,サクちゃん,長野県,イオンモール佐久平,https://www.yurugp.jp/img/uploads/character/200/00004129.jpg,208,34
2020-07-08,00003746,LOCAL,383,安曇ガッタロー,長野県,アズサポ・安曇野をサポートする会,https://www.yurugp.jp/img/uploads/character/200/00003746.jpg,352,11
2020-07-08,00000397,LOCAL,384,さくラ,東京都,さくラのなかま,https://www.yurugp.jp/img/uploads/character/200/00000397.jpg,194,74
2020-07-08,00004193,COMPANY,385,マナやん,香川県,新屋島水族館,https://www.yurugp.jp/img/uploads/character/200/00004193.jpg,58,390
2020-07-08,00004194,LOCAL,386,ゆるナキン,大阪府,泉佐野市,https://www.yurugp.jp/img/uploads/character/200/00004194.jpg,2,9691
2020-07-08,00000060,LOCAL,387,やっぷー,兵庫県,やぶ市観光協会,https://www.yurugp.jp/img/uploads/character/200/00000060.jpg,230,52
2020-07-08,00000479,LOCAL,388,ちゃちゃも,三重県,松阪市,https://www.yurugp.jp/img/uploads/character/200/00000479.jpg,127,142
2020-07-08,00002178,COMPANY,389,AHA子,東京都,（株）スタイリングライフ・ホールディングス　BCLカンパニー,https://www.yurugp.jp/img/uploads/character/200/00002178.jpg,286,0
2020-07-08,00003711,LOCAL,390,すもものしずくちゃん,山形県,中山町商工会青年部,https://www.yurugp.jp/img/uploads/character/200/00003711.jpg,364,8
2020-07-08,00002036,COMPANY,391,ぐんケンくん,群馬県,一般社団法人群馬県建設業協会,https://www.yurugp.jp/img/uploads/character/200/00002036.jpg,32,873
2020-07-08,00003516,COMPANY,392,そろろ,東京都,(一社)東京珠算教育連盟,https://www.yurugp.jp/img/uploads/character/200/00003516.jpg,182,62
2020-07-08,00001331,LOCAL,393,かみたん,栃木県,上三川町,https://www.yurugp.jp/img/uploads/character/200/00001331.jpg,183,82
