date,id,kind,entry_number,name,country,biko,image_url,rank,point
2020-09-03,00003188,COMPANY,22,たっぴくん・たっぴちゃん,東京都,株式会社立飛ホールディングス,https://www.yurugp.jp/img/uploads/character/200/00003188.jpg,6,93267
2020-09-03,00000009,LOCAL,23,滝ノ道ゆずる,大阪府,大阪府箕面市,https://www.yurugp.jp/img/uploads/character/200/00000009.jpg,6,99609
2020-09-03,00004079,COMPANY,24,モッくんファミリー,東京都,株式会社ダイエー,https://www.yurugp.jp/img/uploads/character/200/00004079.jpg,109,1888
2020-09-03,00003860,COMPANY,25,うな次郎くん,新潟県,一正蒲鉾株式会社,https://www.yurugp.jp/img/uploads/character/200/00003860.jpg,37,8532
2020-09-03,00002370,COMPANY,26,すぱっくん,広島県,株式会社スパーク,https://www.yurugp.jp/img/uploads/character/200/00002370.jpg,82,3044
2020-09-03,00003165,LOCAL,27,やしモン♪,大阪府,堺市北八下校区自治連合会,https://www.yurugp.jp/img/uploads/character/200/00003165.jpg,70,2830
2020-09-03,00003849,COMPANY,28,ドカユキン,富山県,とみ☆ハリ,https://www.yurugp.jp/img/uploads/character/200/00003849.jpg,212,318
2020-09-03,00004088,LOCAL,29,フーＯ君　　O3　　ナイト・テイ・G　　（テイジーズ）,長野県,飯田OIDE長姫高等学校定時制,https://www.yurugp.jp/img/uploads/character/200/00004088.jpg,336,137
2020-09-03,00001887,COMPANY,30,こみょたん,岡山県,公益財団法人邑久光明園友愛会,https://www.yurugp.jp/img/uploads/character/200/00001887.jpg,93,2494
2020-09-03,00003375,COMPANY,31,くろこ,埼玉県,インプラス株式会社,https://www.yurugp.jp/img/uploads/character/200/00003375.jpg,274,24
2020-09-03,00002721,LOCAL,32,よしむねさま＆こまつなっち,東京都,新小岩ルミエール商店街,https://www.yurugp.jp/img/uploads/character/200/00002721.jpg,366,83
2020-09-03,00004036,COMPANY,33,うさっぴぃ,愛知県,株式会社宇佐美鉱油,https://www.yurugp.jp/img/uploads/character/200/00004036.jpg,4,111534
2020-09-03,00000426,LOCAL,34,のっティ,石川県,野々市市,https://www.yurugp.jp/img/uploads/character/200/00000426.jpg,119,1404
2020-09-03,00003296,COMPANY,35,ターニー,東京都,タニコー株式会社,https://www.yurugp.jp/img/uploads/character/200/00003296.jpg,10,52830
2020-09-03,00002066,COMPANY,36,Q太くん,愛知県,全国タイル工業組合,https://www.yurugp.jp/img/uploads/character/200/00002066.jpg,172,701
2020-09-03,00000080,LOCAL,37,えんむちゃん,埼玉県,くまがや市商工会,https://www.yurugp.jp/img/uploads/character/200/00000080.jpg,225,525
2020-09-03,00004159,LOCAL,38,つどりん,岩手県,公益財団法人盛岡市都南自治振興公社,https://www.yurugp.jp/img/uploads/character/200/00004159.jpg,186,731
2020-09-03,00001429,COMPANY,39,もりねずみの『しげるくん』,東京都,株式会社 ジーエス･ユアサ バッテリー,https://www.yurugp.jp/img/uploads/character/200/00001429.jpg,21,19284
2020-09-03,00001151,LOCAL,40,いんザイ君,千葉県,千葉県印西市,https://www.yurugp.jp/img/uploads/character/200/00001151.jpg,58,3694
2020-09-03,00001254,LOCAL,41,しらぺん,和歌山県,白浜町商工会青年部,https://www.yurugp.jp/img/uploads/character/200/00001254.jpg,72,2686
2020-09-03,00004001,COMPANY,42,カロニャーゴ&ワルニャーゴ,愛知県,トヨタカローラ名古屋株式会社,https://www.yurugp.jp/img/uploads/character/200/00004001.jpg,13,45675
2020-09-03,00003558,LOCAL,43,きたぴー,大阪府,北河内農業協同組合,https://www.yurugp.jp/img/uploads/character/200/00003558.jpg,272,327
2020-09-03,00003223,COMPANY,44,キャピクル,東京都,東京都中古自動車販売商工組合,https://www.yurugp.jp/img/uploads/character/200/00003223.jpg,72,3447
2020-09-03,00004121,COMPANY,45,AGCちゃん,東京都,ＡＧＣ株式会社,https://www.yurugp.jp/img/uploads/character/200/00004121.jpg,18,20779
2020-09-03,00003998,COMPANY,46,グラ,海外,Ambassador Management,https://www.yurugp.jp/img/uploads/character/200/00003998.jpg,7,85491
2020-09-03,00004062,LOCAL,47,かきじぃ,徳島県,上板町,https://www.yurugp.jp/img/uploads/character/200/00004062.jpg,194,679
2020-09-03,00003530,COMPANY,48,ゴリすけ,三重県,LITTLE FOREST,https://www.yurugp.jp/img/uploads/character/200/00003530.jpg,205,372
2020-09-03,00003325,LOCAL,49,よコジロー,高知県,高知県越知町,https://www.yurugp.jp/img/uploads/character/200/00003325.jpg,16,25955
2020-09-03,00004160,COMPANY,50,バディ,海外,iCan Entertainment TW ltd.,https://www.yurugp.jp/img/uploads/character/200/00004160.jpg,97,2216
2020-09-03,00002128,LOCAL,51,とまてぃーぬ,愛知県,愛知県立東海商業高等学校,https://www.yurugp.jp/img/uploads/character/200/00002128.jpg,103,1802
2020-09-03,00003937,COMPANY,53,ラビット・ユキネ,北海道,クリプトン・フューチャー・メディア株式会社,https://www.yurugp.jp/img/uploads/character/200/00003937.jpg,67,3817
2020-09-03,00003767,LOCAL,54," 下條村ご当地キャラクター　からみん",長野県,からみん応援隊,https://www.yurugp.jp/img/uploads/character/200/00003767.jpg,188,712
2020-09-03,00004161,COMPANY,55,すこぶる動くウサギ,熊本県,株式会社DK,https://www.yurugp.jp/img/uploads/character/200/00004161.jpg,102,2130
2020-09-03,00003662,COMPANY,56,のらねこくん,埼玉県,一般社団法人 INAKA PROJECT,https://www.yurugp.jp/img/uploads/character/200/00003662.jpg,110,1845
2020-09-03,00004162,LOCAL,57,けやっきー,茨城県,守谷市立けやき台中学校,https://www.yurugp.jp/img/uploads/character/200/00004162.jpg,166,884
2020-09-03,00001892,LOCAL,58,カモ虎課長,東京都,Come on 虎ノ門製作委員会,https://www.yurugp.jp/img/uploads/character/200/00001892.jpg,239,460
2020-09-03,00003239,COMPANY,59,ゆたま王子,愛媛県,道後プリンスホテル,https://www.yurugp.jp/img/uploads/character/200/00003239.jpg,242,134
2020-09-03,00004085,COMPANY,60,みちもり君,大阪府,阪神高速技術株式会社,https://www.yurugp.jp/img/uploads/character/200/00004085.jpg,118,1645
2020-09-03,00003378,LOCAL,61,眠郎,北海道,根室市観光協会,https://www.yurugp.jp/img/uploads/character/200/00003378.jpg,338,135
2020-09-03,00004020,COMPANY,62,らっくー,福島県,酪王乳業株式会社,https://www.yurugp.jp/img/uploads/character/200/00004020.jpg,77,3327
2020-09-03,00000399,LOCAL,63,おむらんちゃん,長崎県,大村市,https://www.yurugp.jp/img/uploads/character/200/00000399.jpg,88,2076
2020-09-03,00002905,LOCAL,64,月橋渡,京都府,嵐山商店街,https://www.yurugp.jp/img/uploads/character/200/00002905.jpg,179,762
2020-09-03,00004163,COMPANY,65,はんくろう,静岡県,一般社団法人とおとうみ,https://www.yurugp.jp/img/uploads/character/200/00004163.jpg,133,1256
2020-09-03,00004164,COMPANY,66,パコちゃん,愛知県,株式会社テニスラウンジ,https://www.yurugp.jp/img/uploads/character/200/00004164.jpg,55,4433
2020-09-03,00004033,COMPANY,67,よりぞう,東京都,ＪＡバンク（農林中央金庫）,https://www.yurugp.jp/img/uploads/character/200/00004033.jpg,9,55392
2020-09-03,00000515,LOCAL,68,とっぴー,大阪府,大阪府富田林市,https://www.yurugp.jp/img/uploads/character/200/00000515.jpg,101,1836
2020-09-03,00003824,COMPANY,69,しほたん,東京都,東京司法書士会,https://www.yurugp.jp/img/uploads/character/200/00003824.jpg,59,4291
2020-09-03,00002210,LOCAL,70,しむかっぴー,北海道,占冠村ふるさと祭り実行委員会,https://www.yurugp.jp/img/uploads/character/200/00002210.jpg,141,1109
2020-09-03,00003861,LOCAL,71,ぴーなマン＆やえのちゃん,神奈川県,秦野市農業協同組合,https://www.yurugp.jp/img/uploads/character/200/00003861.jpg,160,912
2020-09-03,00004111,COMPANY,72,クンくん,神奈川県,農林水産省動物検疫所,https://www.yurugp.jp/img/uploads/character/200/00004111.jpg,223,228
2020-09-03,00004031,LOCAL,73,なとみん,奈良県,奈良学園登美ヶ丘,https://www.yurugp.jp/img/uploads/character/200/00004031.jpg,153,955
2020-09-03,00000421,LOCAL,74,おおまぴょん,長野県,長野県大町市,https://www.yurugp.jp/img/uploads/character/200/00000421.jpg,15,35664
2020-09-03,00003594,COMPANY,75,ソワレちゃん,東京都,株式会社東京ソワール,https://www.yurugp.jp/img/uploads/character/200/00003594.jpg,246,116
2020-09-03,00004165,COMPANY,76,はらちゃん,兵庫県,nail&eyelash salon HaRaDa,https://www.yurugp.jp/img/uploads/character/200/00004165.jpg,146,971
2020-09-03,00000057,LOCAL,77,ケキョきち,岩手県,鴬宿温泉観光協会,https://www.yurugp.jp/img/uploads/character/200/00000057.jpg,109,1560
2020-09-03,00004166,COMPANY,78,ブルブルくん,京都府,株式会社わかさ生活,https://www.yurugp.jp/img/uploads/character/200/00004166.jpg,61,4089
2020-09-03,00003129,COMPANY,79,わ～ふちゃん,兵庫県,サンシャインワーフ神戸,https://www.yurugp.jp/img/uploads/character/200/00003129.jpg,250,97
2020-09-03,00004151,COMPANY,80,くまっきー ,長野県,株式会社熊木住建,https://www.yurugp.jp/img/uploads/character/200/00004151.jpg,284,12
2020-09-03,00003986,COMPANY,81,びんちゃん,千葉県,株式会社ＢＬＵＥ　ＳＴＡＲ,https://www.yurugp.jp/img/uploads/character/200/00003986.jpg,185,514
2020-09-03,00004073,LOCAL,82,キャベッツさん,東京都,西東京商工会青年部,https://www.yurugp.jp/img/uploads/character/200/00004073.jpg,9,50067
2020-09-03,00000470,LOCAL,83,きょうかい君/あいちゃん,愛知県,愛知県土地家屋調査士会,https://www.yurugp.jp/img/uploads/character/200/00000470.jpg,132,1221
2020-09-03,00001174,LOCAL,84,いしだんくん,群馬県,一般社団法人 渋川伊香保温泉観光協会,https://www.yurugp.jp/img/uploads/character/200/00001174.jpg,138,1131
2020-09-03,00004006,COMPANY,85,とらポン,静岡県,トランポリンパーク浜松,https://www.yurugp.jp/img/uploads/character/200/00004006.jpg,261,54
2020-09-03,00003503,COMPANY,86,駅長がちゃこん,滋賀県,近江鉄道株式会社,https://www.yurugp.jp/img/uploads/character/200/00003503.jpg,159,780
2020-09-03,00003431,COMPANY,87,イデっくん,福岡県,株式会社 新出光,https://www.yurugp.jp/img/uploads/character/200/00003431.jpg,100,2138
2020-09-03,00002258,LOCAL,88,くえ太郎・くえドン,和歌山県,白浜観光協会,https://www.yurugp.jp/img/uploads/character/200/00002258.jpg,220,533
2020-09-03,00003933,COMPANY,89,お風呂シカ フロロ,奈良県,奈良健康ランド 奈良プラザホテル,https://www.yurugp.jp/img/uploads/character/200/00003933.jpg,251,95
2020-09-03,00004024,COMPANY,90,Eちゃん,埼玉県,イースペース株式会社,https://www.yurugp.jp/img/uploads/character/200/00004024.jpg,284,12
2020-09-03,00002202,LOCAL,91,こまかっぱ,長野県,長野県駒ヶ根市,https://www.yurugp.jp/img/uploads/character/200/00002202.jpg,82,2215
2020-09-03,00001428,LOCAL,92,シャカメくん,東京都,亀戸花まつり実行委員会,https://www.yurugp.jp/img/uploads/character/200/00001428.jpg,386,30
2020-09-03,00000909,COMPANY,93,いっちー,岡山県,農マル園芸,https://www.yurugp.jp/img/uploads/character/200/00000909.jpg,202,403
2020-09-03,00002395,COMPANY,94,せりちゃん,大阪府,大阪府中央卸売市場管理センター株式会社,https://www.yurugp.jp/img/uploads/character/200/00002395.jpg,284,12
2020-09-03,00001953,LOCAL,95,ねじり ほんにょ,宮城県,宮城県　栗原市,https://www.yurugp.jp/img/uploads/character/200/00001953.jpg,69,2998
2020-09-03,00003770,LOCAL,96,くらわんこ　ひらにゃんこ,大阪府,特定非営利活動法人　枚方文化観光協会,https://www.yurugp.jp/img/uploads/character/200/00003770.jpg,79,2338
2020-09-03,00001222,LOCAL,97,おわんさん,石川県,おわんさん 製作委員会,https://www.yurugp.jp/img/uploads/character/200/00001222.jpg,157,921
2020-09-03,00002573,COMPANY,98,コクオー＆ジョーオーシルク,大阪府,株式会社コクミン,https://www.yurugp.jp/img/uploads/character/200/00002573.jpg,219,257
2020-09-03,00000188,COMPANY,99,うめサブロー,埼玉県,フラワーラジオ（ＦＭこうのす）,https://www.yurugp.jp/img/uploads/character/200/00000188.jpg,135,1219
2020-09-03,00003911,COMPANY,100,みなみーな,京都府,南座,https://www.yurugp.jp/img/uploads/character/200/00003911.jpg,104,2104
2020-09-03,00001478,LOCAL,101,らべとん,北海道,（一社）かみふらの十勝岳観光協会,https://www.yurugp.jp/img/uploads/character/200/00001478.jpg,97,1887
2020-09-03,00003788,COMPANY,102,キューちゃん,北海道,株式会社クリエイティブオフィスキュー,https://www.yurugp.jp/img/uploads/character/200/00003788.jpg,26,12759
2020-09-03,00000467,LOCAL,103,江南市マスコットキャラクター藤花ちゃん,愛知県,江南市,https://www.yurugp.jp/img/uploads/character/200/00000467.jpg,121,1376
2020-09-03,00003185,COMPANY,104,つらいにゃん,愛媛県,長高水族館,https://www.yurugp.jp/img/uploads/character/200/00003185.jpg,224,217
2020-09-03,00004120,COMPANY,105,わっしーくん,北海道,株式会社正栄プロジェクト,https://www.yurugp.jp/img/uploads/character/200/00004120.jpg,233,183
2020-09-03,00003834,COMPANY,106,やまやん,熊本県,有限会社やま弥,https://www.yurugp.jp/img/uploads/character/200/00003834.jpg,156,835
2020-09-03,00001074,LOCAL,107,かんぷうくん,山口県,平生町観光協会,https://www.yurugp.jp/img/uploads/character/200/00001074.jpg,274,314
2020-09-03,00002788,LOCAL,108,花田舞太郎,広島県,北広島観光プロモーション実行委員会（北広島町商工観光課）,https://www.yurugp.jp/img/uploads/character/200/00002788.jpg,56,3812
2020-09-03,00002143,COMPANY,109,あおいろソーラ,岡山県,デイサービスセンター　あおいろのそら,https://www.yurugp.jp/img/uploads/character/200/00002143.jpg,266,43
2020-09-03,00001179,COMPANY,110,しょもたん,神奈川県,湘南モノレール株式会社,https://www.yurugp.jp/img/uploads/character/200/00001179.jpg,187,500
2020-09-03,00002968,COMPANY,111,カマトリちゃん,千葉県,鎌取カルチャーセンター,https://www.yurugp.jp/img/uploads/character/200/00002968.jpg,217,258
2020-09-03,00002669,COMPANY,112,ひのきちゃん,千葉県,郡建設株式会社,https://www.yurugp.jp/img/uploads/character/200/00002669.jpg,33,10394
2020-09-03,00002621,LOCAL,113,しろい地底王国忍者じねんじゃー,千葉県,白井の自然薯を応援する会,https://www.yurugp.jp/img/uploads/character/200/00002621.jpg,11,48712
2020-09-03,00003110,LOCAL,114,モミじん,福井県,福井県美浜町新庄,https://www.yurugp.jp/img/uploads/character/200/00003110.jpg,280,304
2020-09-03,00001442,LOCAL,115,ひらちゃん・ぼうちゃん,鹿児島県,ひらぼうほたるの里,https://www.yurugp.jp/img/uploads/character/200/00001442.jpg,385,32
2020-09-03,00000773,COMPANY,116,さんきゅうさん,神奈川県,横浜 妙深寺,https://www.yurugp.jp/img/uploads/character/200/00000773.jpg,271,29
2020-09-03,00002699,LOCAL,117,くまじいとおくまちゃん,東京都,武蔵府中熊野神社古墳保存会,https://www.yurugp.jp/img/uploads/character/200/00002699.jpg,270,333
2020-09-03,00002670,LOCAL,118,うなぎいもの　うなも,静岡県,うなぎいも協同組合,https://www.yurugp.jp/img/uploads/character/200/00002670.jpg,19,15830
2020-09-03,00003783,COMPANY,119,きたしんくん,大阪府,北おおさか信用金庫,https://www.yurugp.jp/img/uploads/character/200/00003783.jpg,14,34955
2020-09-03,00002295,LOCAL,120,甲府昭和高校生徒会　トライス（TRYS）,山梨県,山梨県立甲府昭和高等学校　生徒会,https://www.yurugp.jp/img/uploads/character/200/00002295.jpg,317,195
2020-09-03,00004025,LOCAL,121,かどっぴ－親子,宮崎県,門川町観光協会,https://www.yurugp.jp/img/uploads/character/200/00004025.jpg,54,3978
2020-09-03,00000265,LOCAL,122,さばにゃん,福井県,さばにゃん本舗,https://www.yurugp.jp/img/uploads/character/200/00000265.jpg,248,416
2020-09-03,00003269,LOCAL,123,笠やん,京都府,笠やん倶楽部,https://www.yurugp.jp/img/uploads/character/200/00003269.jpg,85,2167
2020-09-03,00001038,LOCAL,124,たいみー,三重県,南伊勢町,https://www.yurugp.jp/img/uploads/character/200/00001038.jpg,143,1083
2020-09-03,00001030,LOCAL,125,かきたん,和歌山県,JA紀北かわかみ,https://www.yurugp.jp/img/uploads/character/200/00001030.jpg,26,10886
2020-09-03,00001013,COMPANY,126,かにぼん,大阪府,かに道楽,https://www.yurugp.jp/img/uploads/character/200/00001013.jpg,103,2109
2020-09-03,00000205,LOCAL,127,あいさいさん,愛知県,愛西市観光協会,https://www.yurugp.jp/img/uploads/character/200/00000205.jpg,260,388
2020-09-03,00003145,COMPANY,128,幸水ナシコ,福島県,ＮＥＸＣＯ東日本　東北支社　いわき管理事務所,https://www.yurugp.jp/img/uploads/character/200/00003145.jpg,213,291
2020-09-03,00002478,LOCAL,129,”北の”ぺーちん・”中”ゆくりん・”城”まーい,沖縄県,北中城村,https://www.yurugp.jp/img/uploads/character/200/00002478.jpg,344,121
2020-09-03,00000197,LOCAL,130,伊奈ローズちゃん・伊奈ローズくん,埼玉県,（一社）伊奈町観光協会,https://www.yurugp.jp/img/uploads/character/200/00000197.jpg,262,376
2020-09-03,00003087,LOCAL,131,ふくちゃん,大阪府,四條畷警察署管内事業場防犯協会,https://www.yurugp.jp/img/uploads/character/200/00003087.jpg,181,752
2020-09-03,00002794,LOCAL,132,くりちゃん,滋賀県,滋賀県栗東市,https://www.yurugp.jp/img/uploads/character/200/00002794.jpg,115,1465
2020-09-03,00002455,COMPANY,133,がんばリュー,福井県,NPO法人恐竜のまち勝山応援隊,https://www.yurugp.jp/img/uploads/character/200/00002455.jpg,200,424
2020-09-03,00003714,LOCAL,134,まめたん,岐阜県,全国農業協同組合連合会岐阜県本部,https://www.yurugp.jp/img/uploads/character/200/00003714.jpg,341,126
2020-09-03,00002157,LOCAL,135,なみすけ・ナミー,東京都,杉並区,https://www.yurugp.jp/img/uploads/character/200/00002157.jpg,29,8439
2020-09-03,00000786,LOCAL,136,つのぴょん,宮崎県,都農町観光協会,https://www.yurugp.jp/img/uploads/character/200/00000786.jpg,100,1859
2020-09-03,00003401,LOCAL,137,まぐトル,和歌山県,串本町,https://www.yurugp.jp/img/uploads/character/200/00003401.jpg,333,141
2020-09-03,00000469,LOCAL,138,おつるちゃん,宮崎県,（一社）椎葉村観光協会,https://www.yurugp.jp/img/uploads/character/200/00000469.jpg,187,715
2020-09-03,00003142,LOCAL,139,キノピー,和歌山県,紀の国ふるさとづくり協議会,https://www.yurugp.jp/img/uploads/character/200/00003142.jpg,329,150
2020-09-03,00002969,LOCAL,140,なばりのひやわん,三重県,名張地区まちづくり協議会,https://www.yurugp.jp/img/uploads/character/200/00002969.jpg,75,2576
2020-09-03,00003878,COMPANY,141,シュガラブちゃん,大阪府,コンペイトウ王国（大阪糖菓株式会社）,https://www.yurugp.jp/img/uploads/character/200/00003878.jpg,143,1046
2020-09-03,00001166,LOCAL,142,みさっきー&みさきーちょ,大阪府,大阪府岬町,https://www.yurugp.jp/img/uploads/character/200/00001166.jpg,339,131
2020-09-03,00003046,LOCAL,143,こまちちゃん,秋田県,湯沢市役所産業振興部観光・ジオパーク推進課,https://www.yurugp.jp/img/uploads/character/200/00003046.jpg,357,104
2020-09-03,00000797,LOCAL,144,カーミン,兵庫県,神河町,https://www.yurugp.jp/img/uploads/character/200/00000797.jpg,66,3279
2020-09-03,00002845,COMPANY,145,ナースのじぎくちゃん,兵庫県,公益社団法人兵庫県看護協会,https://www.yurugp.jp/img/uploads/character/200/00002845.jpg,139,1154
2020-09-03,00002753,COMPANY,146,もつぞう,神奈川県,㈱厚木地所,https://www.yurugp.jp/img/uploads/character/200/00002753.jpg,160,777
2020-09-03,00000889,LOCAL,147,セロリン,長野県,長野県原村,https://www.yurugp.jp/img/uploads/character/200/00000889.jpg,352,112
2020-09-03,00000902,LOCAL,148,ピカタン,長野県,長野県原村,https://www.yurugp.jp/img/uploads/character/200/00000902.jpg,367,73
2020-09-03,00000919,LOCAL,149,ヤッピー,長野県,長野県原村,https://www.yurugp.jp/img/uploads/character/200/00000919.jpg,306,218
2020-09-03,00000678,LOCAL,150,岩出市イメージキャラクターそうへぃちゃん,和歌山県,和歌山県　岩出市,https://www.yurugp.jp/img/uploads/character/200/00000678.jpg,308,213
2020-09-03,00003112,LOCAL,151,城山の金さん,宮城県,宮城県涌谷町,https://www.yurugp.jp/img/uploads/character/200/00003112.jpg,300,223
2020-09-03,00003759,COMPANY,152,森のおんぷ楽団,岡山県,Music&Fashion,https://www.yurugp.jp/img/uploads/character/200/00003759.jpg,284,12
2020-09-03,00000292,LOCAL,153,こめつぐ君,新潟県,南魚沼市,https://www.yurugp.jp/img/uploads/character/200/00000292.jpg,269,337
2020-09-03,00003469,COMPANY,154,ならまちこ,奈良県,マスオグループ(マスオ綜合事務管理センター・奈良自動車学校・増尾商店),https://www.yurugp.jp/img/uploads/character/200/00003469.jpg,176,580
2020-09-03,00003435,COMPANY,155,ほーほーくん,北海道,公益財団法人北海道青少年育成協会,https://www.yurugp.jp/img/uploads/character/200/00003435.jpg,179,559
2020-09-03,00001093,LOCAL,156,ごかりん,茨城県,五霞町,https://www.yurugp.jp/img/uploads/character/200/00001093.jpg,249,415
2020-09-03,00002880,COMPANY,157,ぜっとくん,岡山県,倉敷平成病院,https://www.yurugp.jp/img/uploads/character/200/00002880.jpg,145,990
2020-09-03,00000659,COMPANY,158,うかるくん&もうかるくん,茨城県,うかる文化振興委員会,https://www.yurugp.jp/img/uploads/character/200/00000659.jpg,272,27
2020-09-03,00002986,LOCAL,159,いろう男爵,静岡県,南伊豆町,https://www.yurugp.jp/img/uploads/character/200/00002986.jpg,152,970
2020-09-03,00000245,LOCAL,160,アサヒナサブロー,宮城県,大和町役場,https://www.yurugp.jp/img/uploads/character/200/00000245.jpg,23,11872
2020-09-03,00000698,LOCAL,161,ちーぼ,長野県,茅野市子ども会育成連絡協議会,https://www.yurugp.jp/img/uploads/character/200/00000698.jpg,61,3485
2020-09-03,00002681,COMPANY,162,とうおうくん,高知県,有限会社 東央警備,https://www.yurugp.jp/img/uploads/character/200/00002681.jpg,206,366
2020-09-03,00000103,LOCAL,163,ササダンゴン,新潟県,新潟応援団☆笹だんごの会,https://www.yurugp.jp/img/uploads/character/200/00000103.jpg,35,7472
2020-09-03,00004167,COMPANY,164,にゃーちゃ、,埼玉県,BOOCHA project ,https://www.yurugp.jp/img/uploads/character/200/00004167.jpg,111,1797
2020-09-03,00001622,LOCAL,165,ほっとちゃん,和歌山県,（公社）龍神観光協会,https://www.yurugp.jp/img/uploads/character/200/00001622.jpg,278,308
2020-09-03,00000598,LOCAL,166,ひたまる,茨城県,常陸大宮市役所,https://www.yurugp.jp/img/uploads/character/200/00000598.jpg,106,1684
2020-09-03,00001018,LOCAL,167,八菜丸,茨城県,八千代町,https://www.yurugp.jp/img/uploads/character/200/00001018.jpg,307,216
2020-09-03,00003780,LOCAL,168,ジャンプちゃん,大阪府,クレオ大阪（大阪市立男女共同参画センター）,https://www.yurugp.jp/img/uploads/character/200/00003780.jpg,181,752
2020-09-03,00003156,LOCAL,169,ももかちゃん,大阪府,社会福祉法人　桃花塾,https://www.yurugp.jp/img/uploads/character/200/00003156.jpg,139,1125
2020-09-03,00000131,LOCAL,170,おいらくん,青森県,青森県　おいらせ町,https://www.yurugp.jp/img/uploads/character/200/00000131.jpg,290,255
2020-09-03,00002632,COMPANY,171,あわブタ,埼玉県,株式会社イーグルスター,https://www.yurugp.jp/img/uploads/character/200/00002632.jpg,243,129
2020-09-03,00001434,COMPANY,172,がっぴー,岡山県,浅野産業株式会社,https://www.yurugp.jp/img/uploads/character/200/00001434.jpg,245,122
2020-09-03,00000194,LOCAL,173,大崎一番太郎,東京都,大崎駅西口商店会,https://www.yurugp.jp/img/uploads/character/200/00000194.jpg,365,87
2020-09-03,00003266,LOCAL,174,さほっちファミリー,北海道,北海道　士別市,https://www.yurugp.jp/img/uploads/character/200/00003266.jpg,215,569
2020-09-03,00000748,LOCAL,175,くりっかー・くりっぴー,埼玉県,日高市,https://www.yurugp.jp/img/uploads/character/200/00000748.jpg,336,137
2020-09-03,00001140,LOCAL,176,ふじぴょん,山梨県,富士河口湖町,https://www.yurugp.jp/img/uploads/character/200/00001140.jpg,206,602
2020-09-03,00001086,COMPANY,177,カツオにゃんこ（鰹猫）,高知県,株式会社　濱惣,https://www.yurugp.jp/img/uploads/character/200/00001086.jpg,80,3185
